province,district,year,month,precip_mm,sunshine_hours_month
Yozgat,Saraykent,2015,3,110.5,262.0
Yozgat,Saraykent,2015,4,50.2,326.0
Yozgat,Saraykent,2015,5,72.8,367.0
Yozgat,Saraykent,2015,6,48.2,380.0
Yozgat,Saraykent,2015,7,4.2,411.0
Yozgat,Saraykent,2015,8,2.3,385.0
Yozgat,Saraykent,2015,9,7.1,349.0
Yozgat,Saraykent,2015,10,27.4,257.0
Yozgat,Saraykent,2015,11,16.1,256.0
Yozgat,Saraykent,2015,12,12.7,263.0
Yozgat,Saraykent,2016,1,103.0,178.0
Yozgat,Saraykent,2016,2,46.2,238.0
Yozgat,Saraykent,2016,3,66.9,299.0
Yozgat,Saraykent,2016,4,28.4,355.0
Yozgat,Saraykent,2016,5,101.8,351.0
Yozgat,Saraykent,2016,6,24.6,401.0
Yozgat,Saraykent,2016,7,0.4,427.0
Yozgat,Saraykent,2016,8,3.4,397.0
Yozgat,Saraykent,2016,9,24.5,335.0
Yozgat,Saraykent,2016,10,3.7,308.0
Yozgat,Saraykent,2016,11,26.1,252.0
Yozgat,Saraykent,2016,12,40.3,202.0
Yozgat,Saraykent,2017,1,48.7,244.0
Yozgat,Saraykent,2017,2,11.6,245.0
Yozgat,Saraykent,2017,3,54.2,307.0
Yozgat,Saraykent,2017,4,47.5,322.0
Yozgat,Saraykent,2017,5,79.1,320.0
Yozgat,Saraykent,2017,6,44.1,398.0
Yozgat,Saraykent,2017,7,0.4,422.0
Yozgat,Saraykent,2017,8,2.5,387.0
Yozgat,Saraykent,2017,9,3.3,345.0
Yozgat,Saraykent,2017,10,29.4,287.0
Yozgat,Saraykent,2017,11,40.5,234.0
Yozgat,Saraykent,2017,12,58.9,219.0
Yozgat,Saraykent,2018,1,70.2,172.0
Yozgat,Saraykent,2018,2,37.0,227.0
Yozgat,Saraykent,2018,3,86.4,243.0
Yozgat,Saraykent,2018,4,13.8,350.0
Yozgat,Saraykent,2018,5,77.1,351.0
Yozgat,Saraykent,2018,6,28.8,407.0
Yozgat,Saraykent,2018,7,1.7,413.0
Yozgat,Saraykent,2018,8,4.4,398.0
Yozgat,Saraykent,2018,9,5.3,320.0
Yozgat,Saraykent,2018,10,40.9,288.0
Yozgat,Saraykent,2018,11,14.7,230.0
Yozgat,Saraykent,2018,12,98.5,176.0
Yozgat,Saraykent,2019,1,79.5,214.0
Yozgat,Saraykent,2019,2,24.2,210.0
Yozgat,Saraykent,2019,3,33.0,267.0
Yozgat,Saraykent,2019,4,69.1,243.0
Yozgat,Saraykent,2019,5,55.8,354.0
Yozgat,Saraykent,2019,6,62.2,380.0
Yozgat,Saraykent,2019,7,11.7,410.0
Yozgat,Saraykent,2019,8,26.5,375.0
Yozgat,Saraykent,2019,9,8.0,313.0
Yozgat,Saraykent,2019,10,7.4,302.0
Yozgat,Saraykent,2019,11,33.0,256.0
Yozgat,Saraykent,2019,12,75.6,159.0
Yozgat,Saraykent,2020,1,66.6,157.0
Yozgat,Saraykent,2020,2,72.3,196.0
Yozgat,Saraykent,2020,3,57.8,236.0
Yozgat,Saraykent,2020,4,40.9,299.0
Yozgat,Saraykent,2020,5,64.6,354.0
Yozgat,Saraykent,2020,6,33.2,410.0
Yozgat,Saraykent,2020,7,0.9,422.0
Yozgat,Saraykent,2020,8,2.9,402.0
Yozgat,Saraykent,2020,9,1.5,339.0
Yozgat,Saraykent,2020,10,4.1,321.0
Yozgat,Saraykent,2020,11,28.0,233.0
Yozgat,Saraykent,2020,12,17.4,229.0
Yozgat,Saraykent,2021,1,52.6,227.0
Yozgat,Saraykent,2021,2,28.4,248.0
Yozgat,Saraykent,2021,3,84.1,254.0
Yozgat,Saraykent,2021,4,49.7,274.0
Yozgat,Saraykent,2021,5,39.4,366.0
Yozgat,Saraykent,2021,6,32.9,416.0
Yozgat,Saraykent,2021,7,6.0,421.0
Yozgat,Saraykent,2021,8,44.4,359.0
Yozgat,Saraykent,2021,9,33.3,319.0
Yozgat,Saraykent,2021,10,9.4,296.0
Yozgat,Saraykent,2021,11,76.5,210.0
Yozgat,Saraykent,2021,12,28.7,222.0
Yozgat,Saraykent,2022,1,85.5,183.0
Yozgat,Saraykent,2022,2,29.8,191.0
Yozgat,Saraykent,2022,3,78.4,208.0
Yozgat,Saraykent,2022,4,47.5,317.0
Yozgat,Saraykent,2022,5,76.9,313.0
Yozgat,Saraykent,2022,6,58.7,365.0
Yozgat,Saraykent,2022,7,2.5,393.0
Yozgat,Saraykent,2022,8,0.5,387.0
Yozgat,Saraykent,2022,9,32.6,319.0
Yozgat,Saraykent,2022,10,47.7,260.0
Yozgat,Saraykent,2022,11,28.3,233.0
Yozgat,Saraykent,2022,12,23.9,243.0
Yozgat,Saraykent,2023,1,13.6,259.0
Yozgat,Saraykent,2023,2,40.3,222.0
Yozgat,Saraykent,2023,3,152.2,234.0
Yozgat,Saraykent,2023,4,111.1,281.0
Yozgat,Saraykent,2023,5,61.7,336.0
Yozgat,Saraykent,2023,6,104.3,332.0
Yozgat,Saraykent,2023,7,13.3,419.0
Yozgat,Saraykent,2023,8,2.9,390.0
Yozgat,Saraykent,2023,9,4.5,328.0
Yozgat,Saraykent,2023,10,32.2,279.0
Yozgat,Saraykent,2023,11,59.1,235.0
Yozgat,Saraykent,2023,12,40.7,212.0
Yozgat,Saraykent,2024,1,77.0,184.0
Yozgat,Saraykent,2024,2,12.3,250.0
Yozgat,Saraykent,2024,3,57.0,260.0
Yozgat,Saraykent,2024,4,22.6,306.0
Yozgat,Saraykent,2024,5,104.1,322.0
Yozgat,Saraykent,2024,6,8.0,412.0
Yozgat,Saraykent,2024,7,15.2,413.0
Yozgat,Saraykent,2024,8,19.2,389.0
Yozgat,Saraykent,2024,9,30.3,317.0
Yozgat,Saraykent,2024,10,14.3,296.0
Yozgat,Saraykent,2024,11,52.6,207.0
Yozgat,Saraykent,2024,12,36.0,206.0
Yozgat,Sarıkaya,2015,1,62.0,219.0
Yozgat,Sarıkaya,2015,2,56.6,238.0
Yozgat,Sarıkaya,2015,3,120.8,270.0
Yozgat,Sarıkaya,2015,4,57.6,326.0
Yozgat,Sarıkaya,2015,5,82.4,370.0
Yozgat,Sarıkaya,2015,6,99.1,386.0
Yozgat,Sarıkaya,2015,7,2.5,410.0
Yozgat,Sarıkaya,2015,8,7.3,387.0
Yozgat,Sarıkaya,2015,9,8.5,351.0
Yozgat,Sarıkaya,2015,10,33.6,268.0
Yozgat,Sarıkaya,2015,11,21.6,258.0
Yozgat,Sarıkaya,2015,12,13.7,262.0
Yozgat,Sarıkaya,2016,1,117.6,181.0
Yozgat,Sarıkaya,2016,2,66.3,245.0
Yozgat,Sarıkaya,2016,3,78.8,299.0
Yozgat,Sarıkaya,2016,4,35.0,358.0
Yozgat,Sarıkaya,2016,5,133.4,354.0
Yozgat,Sarıkaya,2016,6,28.1,402.0
Yozgat,Sarıkaya,2016,7,0.2,427.0
Yozgat,Sarıkaya,2016,8,3.2,402.0
Yozgat,Sarıkaya,2016,9,26.6,341.0
Yozgat,Sarıkaya,2016,10,3.8,317.0
Yozgat,Sarıkaya,2016,11,22.2,255.0
Yozgat,Sarıkaya,2016,12,49.0,201.0
Yozgat,Sarıkaya,2017,1,48.3,246.0
Yozgat,Sarıkaya,2017,2,13.1,257.0
Yozgat,Sarıkaya,2017,3,51.9,308.0
Yozgat,Sarıkaya,2017,4,50.6,327.0
Yozgat,Sarıkaya,2017,5,72.4,321.0
Yozgat,Sarıkaya,2017,6,31.8,392.0
Yozgat,Sarıkaya,2017,7,0.1,431.0
Yozgat,Sarıkaya,2017,8,5.0,396.0
Yozgat,Sarıkaya,2017,9,1.7,351.0
Yozgat,Sarıkaya,2017,10,32.3,295.0
Yozgat,Sarıkaya,2017,11,37.3,230.0
Yozgat,Sarıkaya,2017,12,60.5,224.0
Yozgat,Sarıkaya,2018,1,68.3,184.0
Yozgat,Sarıkaya,2018,2,29.2,227.0
Yozgat,Sarıkaya,2018,3,93.7,250.0
Yozgat,Sarıkaya,2018,4,11.4,350.0
Yozgat,Sarıkaya,2018,5,67.8,360.0
Yozgat,Sarıkaya,2018,6,24.9,413.0
Yozgat,Sarıkaya,2018,7,1.8,423.0
Yozgat,Sarıkaya,2018,8,1.3,400.0
Yozgat,Sarıkaya,2018,9,3.3,329.0
Yozgat,Sarıkaya,2018,10,36.0,304.0
Yozgat,Sarıkaya,2018,11,15.6,231.0
Yozgat,Sarıkaya,2018,12,98.5,172.0
Yozgat,Sarıkaya,2019,1,67.6,216.0
Yozgat,Sarıkaya,2019,2,28.7,219.0
Yozgat,Sarıkaya,2019,3,29.7,291.0
Yozgat,Sarıkaya,2019,4,57.2,251.0
Yozgat,Sarıkaya,2019,5,51.3,348.0
Yozgat,Sarıkaya,2019,6,47.4,393.0
Yozgat,Sarıkaya,2019,7,22.0,403.0
Yozgat,Sarıkaya,2019,8,20.7,381.0
Yozgat,Sarıkaya,2019,9,11.2,326.0
Yozgat,Sarıkaya,2019,10,9.1,316.0
Yozgat,Sarıkaya,2019,11,33.2,253.0
Yozgat,Sarıkaya,2019,12,79.2,162.0
Yozgat,Sarıkaya,2020,1,63.0,170.0
Yozgat,Sarıkaya,2020,2,72.7,196.0
Yozgat,Sarıkaya,2020,3,63.3,232.0
Yozgat,Sarıkaya,2020,4,39.2,307.0
Yozgat,Sarıkaya,2020,5,69.3,356.0
Yozgat,Sarıkaya,2020,6,34.9,413.0
Yozgat,Sarıkaya,2020,7,0.2,428.0
Yozgat,Sarıkaya,2020,8,0.6,404.0
Yozgat,Sarıkaya,2020,9,2.3,345.0
Yozgat,Sarıkaya,2020,10,10.3,322.0
Yozgat,Sarıkaya,2020,11,23.1,243.0
Yozgat,Sarıkaya,2020,12,23.8,231.0
Yozgat,Sarıkaya,2021,1,53.0,224.0
Yozgat,Sarıkaya,2021,2,26.1,251.0
Yozgat,Sarıkaya,2021,3,81.7,264.0
Yozgat,Sarıkaya,2021,4,47.4,275.0
Yozgat,Sarıkaya,2021,5,36.7,368.0
Yozgat,Sarıkaya,2021,6,32.6,408.0
Yozgat,Sarıkaya,2021,7,4.9,423.0
Yozgat,Sarıkaya,2021,8,36.9,368.0
Yozgat,Sarıkaya,2021,9,40.8,326.0
Yozgat,Sarıkaya,2021,10,7.1,317.0
Yozgat,Sarıkaya,2021,11,61.5,214.0
Yozgat,Sarıkaya,2021,12,28.6,225.0
Yozgat,Sarıkaya,2022,1,83.0,180.0
Yozgat,Sarıkaya,2022,2,27.7,198.0
Yozgat,Sarıkaya,2022,3,78.3,227.0
Yozgat,Sarıkaya,2022,4,36.7,323.0
Yozgat,Sarıkaya,2022,5,61.1,317.0
Yozgat,Sarıkaya,2022,6,58.8,376.0
Yozgat,Sarıkaya,2022,7,3.1,405.0
Yozgat,Sarıkaya,2022,8,0.4,401.0
Yozgat,Sarıkaya,2022,9,29.7,332.0
Yozgat,Sarıkaya,2022,10,43.4,281.0
Yozgat,Sarıkaya,2022,11,27.9,231.0
Yozgat,Sarıkaya,2022,12,20.6,241.0
Yozgat,Sarıkaya,2023,1,14.7,260.0
Yozgat,Sarıkaya,2023,2,33.8,228.0
Yozgat,Sarıkaya,2023,3,116.3,234.0
Yozgat,Sarıkaya,2023,4,99.1,291.0
Yozgat,Sarıkaya,2023,5,79.9,344.0
Yozgat,Sarıkaya,2023,6,108.3,339.0
Yozgat,Sarıkaya,2023,7,15.5,424.0
Yozgat,Sarıkaya,2023,8,1.2,399.0
Yozgat,Sarıkaya,2023,9,8.6,340.0
Yozgat,Sarıkaya,2023,10,33.2,280.0
Yozgat,Sarıkaya,2023,11,61.6,234.0
Yozgat,Sarıkaya,2023,12,33.4,213.0
Yozgat,Sarıkaya,2024,1,101.2,196.0
Yozgat,Sarıkaya,2024,2,10.1,256.0
Yozgat,Sarıkaya,2024,3,51.7,260.0
Yozgat,Sarıkaya,2024,4,36.6,308.0
Yozgat,Sarıkaya,2024,5,134.0,326.0
Yozgat,Sarıkaya,2024,6,10.2,415.0
Yozgat,Sarıkaya,2024,7,15.2,416.0
Yozgat,Sarıkaya,2024,8,28.1,393.0
Yozgat,Sarıkaya,2024,9,40.1,323.0
Yozgat,Sarıkaya,2024,10,10.7,305.0
Yozgat,Sarıkaya,2024,11,45.9,208.0
Yozgat,Sarıkaya,2024,12,45.9,204.0
Yozgat,Sorgun,2015,1,54.1,215.0
Yozgat,Sorgun,2015,2,44.2,227.0
Yozgat,Sorgun,2015,3,105.6,269.0
Yozgat,Sorgun,2015,4,49.2,330.0
Yozgat,Sorgun,2015,5,63.4,369.0
Yozgat,Sorgun,2015,6,64.0,381.0
Yozgat,Sorgun,2015,7,3.5,415.0
Yozgat,Sorgun,2015,8,4.6,387.0
Yozgat,Sorgun,2015,9,14.4,348.0
Yozgat,Sorgun,2015,10,36.9,259.0
Yozgat,Sorgun,2015,11,18.1,254.0
Yozgat,Sorgun,2015,12,13.8,263.0
Yozgat,Sorgun,2016,1,105.4,177.0
Yozgat,Sorgun,2016,2,47.1,243.0
Yozgat,Sorgun,2016,3,73.3,297.0
Yozgat,Sorgun,2016,4,25.2,353.0
Yozgat,Sorgun,2016,5,128.2,355.0
Yozgat,Sorgun,2016,6,28.9,399.0
Yozgat,Sorgun,2016,7,1.2,430.0
Yozgat,Sorgun,2016,8,5.2,399.0
Yozgat,Sorgun,2016,9,23.2,336.0
Yozgat,Sorgun,2016,10,4.6,310.0
Yozgat,Sorgun,2016,11,29.8,249.0
Yozgat,Sorgun,2016,12,43.1,206.0
Yozgat,Sorgun,2017,1,38.4,243.0
Yozgat,Sorgun,2017,2,7.7,253.0
Yozgat,Sorgun,2017,3,51.9,309.0
Yozgat,Sorgun,2017,4,44.8,331.0
Yozgat,Sorgun,2017,5,64.0,330.0
Yozgat,Sorgun,2017,6,36.2,401.0
Yozgat,Sorgun,2017,7,1.7,428.0
Yozgat,Sorgun,2017,8,6.0,395.0
Yozgat,Sorgun,2017,9,1.0,351.0
Yozgat,Sorgun,2017,10,22.9,288.0
Yozgat,Sorgun,2017,11,34.9,231.0
Yozgat,Sorgun,2017,12,61.4,222.0
Yozgat,Sorgun,2018,1,56.6,188.0
Yozgat,Sorgun,2018,2,31.1,233.0
Yozgat,Sorgun,2018,3,79.9,258.0
Yozgat,Sorgun,2018,4,13.0,361.0
Yozgat,Sorgun,2018,5,56.9,354.0
Yozgat,Sorgun,2018,6,29.7,410.0
Yozgat,Sorgun,2018,7,0.7,426.0
Yozgat,Sorgun,2018,8,1.2,404.0
Yozgat,Sorgun,2018,9,3.5,325.0
Yozgat,Sorgun,2018,10,32.1,292.0
Yozgat,Sorgun,2018,11,21.2,234.0
Yozgat,Sorgun,2018,12,98.4,178.0
Yozgat,Sorgun,2019,1,66.9,210.0
Yozgat,Sorgun,2019,2,26.4,204.0
Yozgat,Sorgun,2019,3,24.4,278.0
Yozgat,Sorgun,2019,4,42.0,256.0
Yozgat,Sorgun,2019,5,33.6,360.0
Yozgat,Sorgun,2019,6,52.1,401.0
Yozgat,Sorgun,2019,7,7.5,416.0
Yozgat,Sorgun,2019,8,28.6,390.0
Yozgat,Sorgun,2019,9,4.2,329.0
Yozgat,Sorgun,2019,10,14.3,316.0
Yozgat,Sorgun,2019,11,29.6,256.0
Yozgat,Sorgun,2019,12,68.6,169.0
Yozgat,Sorgun,2020,1,44.6,173.0
Yozgat,Sorgun,2020,2,60.6,199.0
Yozgat,Sorgun,2020,3,38.9,249.0
Yozgat,Sorgun,2020,4,38.5,315.0
Yozgat,Sorgun,2020,5,57.0,365.0
Yozgat,Sorgun,2020,6,31.2,416.0
Yozgat,Sorgun,2020,7,0.2,429.0
Yozgat,Sorgun,2020,8,5.8,406.0
Yozgat,Sorgun,2020,9,0.3,346.0
Yozgat,Sorgun,2020,10,3.2,322.0
Yozgat,Sorgun,2020,11,19.5,240.0
Yozgat,Sorgun,2020,12,14.4,230.0
Yozgat,Sorgun,2021,1,45.5,235.0
Yozgat,Sorgun,2021,2,27.3,252.0
Yozgat,Sorgun,2021,3,81.9,252.0
Yozgat,Sorgun,2021,4,46.3,274.0
Yozgat,Sorgun,2021,5,37.3,382.0
Yozgat,Sorgun,2021,6,36.7,411.0
Yozgat,Sorgun,2021,7,7.4,431.0
Yozgat,Sorgun,2021,8,26.4,371.0
Yozgat,Sorgun,2021,9,30.7,323.0
Yozgat,Sorgun,2021,10,7.0,295.0
Yozgat,Sorgun,2021,11,65.9,216.0
Yozgat,Sorgun,2021,12,28.4,223.0
Yozgat,Sorgun,2022,1,77.9,191.0
Yozgat,Sorgun,2022,2,34.3,192.0
Yozgat,Sorgun,2022,3,62.5,224.0
Yozgat,Sorgun,2022,4,45.5,326.0
Yozgat,Sorgun,2022,5,64.4,320.0
Yozgat,Sorgun,2022,6,69.8,377.0
Yozgat,Sorgun,2022,7,6.5,410.0
Yozgat,Sorgun,2022,8,0.6,403.0
Yozgat,Sorgun,2022,9,13.9,331.0
Yozgat,Sorgun,2022,10,38.5,266.0
Yozgat,Sorgun,2022,11,21.8,234.0
Yozgat,Sorgun,2022,12,26.9,241.0
Yozgat,Sorgun,2023,1,14.4,259.0
Yozgat,Sorgun,2023,2,25.6,229.0
Yozgat,Sorgun,2023,3,102.0,237.0
Yozgat,Sorgun,2023,4,95.1,298.0
Yozgat,Sorgun,2023,5,76.8,353.0
Yozgat,Sorgun,2023,6,125.2,359.0
Yozgat,Sorgun,2023,7,9.4,433.0
Yozgat,Sorgun,2023,8,1.8,392.0
Yozgat,Sorgun,2023,9,9.0,336.0
Yozgat,Sorgun,2023,10,22.2,288.0
Yozgat,Sorgun,2023,11,60.8,241.0
Yozgat,Sorgun,2023,12,30.6,219.0
Yozgat,Sorgun,2024,1,85.9,192.0
Yozgat,Sorgun,2024,2,8.2,252.0
Yozgat,Sorgun,2024,3,50.5,262.0
Yozgat,Sorgun,2024,4,22.4,311.0
Yozgat,Sorgun,2024,5,95.6,322.0
Yozgat,Sorgun,2024,6,21.7,417.0
Yozgat,Sorgun,2024,7,8.2,425.0
Yozgat,Sorgun,2024,8,13.0,392.0
Yozgat,Sorgun,2024,9,30.6,325.0
Yozgat,Sorgun,2024,10,12.6,306.0
Yozgat,Sorgun,2024,11,40.5,203.0
Yozgat,Sorgun,2024,12,29.1,214.0
Yozgat,Yenifakılı,2015,1,46.3,223.0
Yozgat,Yenifakılı,2015,2,42.6,240.0
Yozgat,Yenifakılı,2015,3,90.9,278.0
Yozgat,Yenifakılı,2015,4,43.1,333.0
Yozgat,Yenifakılı,2015,5,45.2,382.0
Yozgat,Yenifakılı,2015,6,59.3,397.0
Yozgat,Yenifakılı,2015,7,0.4,414.0
Yozgat,Yenifakılı,2015,8,4.3,390.0
Yozgat,Yenifakılı,2015,9,2.1,352.0
Yozgat,Yenifakılı,2015,10,19.4,285.0
Yozgat,Yenifakılı,2015,11,10.3,260.0
Yozgat,Yenifakılı,2015,12,9.9,263.0
Yozgat,Yenifakılı,2016,1,93.2,182.0
Yozgat,Yenifakılı,2016,2,33.3,252.0
Yozgat,Yenifakılı,2016,3,58.9,301.0
Yozgat,Yenifakılı,2016,4,18.5,362.0
Yozgat,Yenifakılı,2016,5,105.3,365.0
Yozgat,Yenifakılı,2016,6,16.6,406.0
Yozgat,Yenifakılı,2016,7,0.0,427.0
Yozgat,Yenifakılı,2016,8,0.0,406.0
Yozgat,Yenifakılı,2016,9,11.1,345.0
Yozgat,Yenifakılı,2016,10,1.2,326.0
Yozgat,Yenifakılı,2016,11,19.4,255.0
Yozgat,Yenifakılı,2016,12,46.5,201.0
Yozgat,Yenifakılı,2017,1,47.3,250.0
Yozgat,Yenifakılı,2017,2,7.2,265.0
Yozgat,Yenifakılı,2017,3,39.0,313.0
Yozgat,Yenifakılı,2017,4,34.3,331.0
Yozgat,Yenifakılı,2017,5,56.9,343.0
Yozgat,Yenifakılı,2017,6,20.6,395.0
Yozgat,Yenifakılı,2017,7,0.1,433.0
Yozgat,Yenifakılı,2017,8,1.2,405.0
Yozgat,Yenifakılı,2017,9,0.4,351.0
Yozgat,Yenifakılı,2017,10,22.5,313.0
Yozgat,Yenifakılı,2017,11,38.1,236.0
Yozgat,Yenifakılı,2017,12,42.2,230.0
Yozgat,Yenifakılı,2018,1,54.0,189.0
Yozgat,Yenifakılı,2018,2,28.2,236.0
Yozgat,Yenifakılı,2018,3,75.5,264.0
Yozgat,Yenifakılı,2018,4,5.2,352.0
Yozgat,Yenifakılı,2018,5,45.7,369.0
Yozgat,Yenifakılı,2018,6,13.3,414.0
Yozgat,Yenifakılı,2018,7,0.8,426.0
Yozgat,Yenifakılı,2018,8,0.1,404.0
Yozgat,Yenifakılı,2018,9,0.7,347.0
Yozgat,Yenifakılı,2018,10,34.5,307.0
Yozgat,Yenifakılı,2018,11,15.0,228.0
Yozgat,Yenifakılı,2018,12,90.4,183.0
Yozgat,Yenifakılı,2019,1,62.6,218.0
Yozgat,Yenifakılı,2019,2,29.8,210.0
Yozgat,Yenifakılı,2019,3,27.7,297.0
Yozgat,Yenifakılı,2019,4,34.3,265.0
Yozgat,Yenifakılı,2019,5,30.3,361.0
Yozgat,Yenifakılı,2019,6,38.7,397.0
Yozgat,Yenifakılı,2019,7,14.9,413.0
Yozgat,Yenifakılı,2019,8,14.1,391.0
Yozgat,Yenifakılı,2019,9,4.6,330.0
Yozgat,Yenifakılı,2019,10,6.5,323.0
Yozgat,Yenifakılı,2019,11,27.6,257.0
Yozgat,Yenifakılı,2019,12,75.9,180.0
Yozgat,Yenifakılı,2020,1,58.9,186.0
Yozgat,Yenifakılı,2020,2,59.1,210.0
Yozgat,Yenifakılı,2020,3,47.7,251.0
Yozgat,Yenifakılı,2020,4,35.8,317.0
Yozgat,Yenifakılı,2020,5,57.4,371.0
Yozgat,Yenifakılı,2020,6,36.9,409.0
Yozgat,Yenifakılı,2020,7,0.1,433.0
Yozgat,Yenifakılı,2020,8,0.0,405.0
Yozgat,Yenifakılı,2020,9,0.2,348.0
Yozgat,Yenifakılı,2020,10,4.5,326.0
Yozgat,Yenifakılı,2020,11,21.3,253.0
Yozgat,Yenifakılı,2020,12,27.2,234.0
Yozgat,Yenifakılı,2021,1,43.8,233.0
Yozgat,Yenifakılı,2021,2,25.3,250.0
Yozgat,Yenifakılı,2021,3,71.9,269.0
Yozgat,Yenifakılı,2021,4,52.6,284.0
Yozgat,Yenifakılı,2021,5,22.2,386.0
Yozgat,Yenifakılı,2021,6,18.6,416.0
Yozgat,Yenifakılı,2021,7,2.7,427.0
Yozgat,Yenifakılı,2021,8,39.7,377.0
Yozgat,Yenifakılı,2021,9,38.6,331.0
Yozgat,Yenifakılı,2021,10,1.9,328.0
Yozgat,Yenifakılı,2021,11,39.5,225.0
Yozgat,Yenifakılı,2021,12,46.4,233.0
Yozgat,Yenifakılı,2022,1,87.2,188.0
Yozgat,Yenifakılı,2022,2,26.2,204.0
Yozgat,Yenifakılı,2022,3,63.3,246.0
Yozgat,Yenifakılı,2022,4,28.2,334.0
Yozgat,Yenifakılı,2022,5,44.0,338.0
Yozgat,Yenifakılı,2022,6,45.7,389.0
Yozgat,Yenifakılı,2022,7,1.1,419.0
Yozgat,Yenifakılı,2022,8,0.0,405.0
Yozgat,Yenifakılı,2022,9,20.8,343.0
Yozgat,Yenifakılı,2022,10,41.6,298.0
Yozgat,Yenifakılı,2022,11,30.6,236.0
Yozgat,Yenifakılı,2022,12,30.0,241.0
Yozgat,Yenifakılı,2023,1,15.6,268.0
Yozgat,Yenifakılı,2023,2,22.2,233.0
Yozgat,Yenifakılı,2023,3,100.3,246.0
Yozgat,Yenifakılı,2023,4,84.8,301.0
Yozgat,Yenifakılı,2023,5,63.8,359.0
Yozgat,Yenifakılı,2023,6,101.6,372.0
Yozgat,Yenifakılı,2023,7,9.0,430.0
Yozgat,Yenifakılı,2023,8,7.0,402.0
Yozgat,Yenifakılı,2023,9,16.5,346.0
Yozgat,Yenifakılı,2023,10,31.9,301.0
Yozgat,Yenifakılı,2023,11,51.1,243.0
Yozgat,Yenifakılı,2023,12,39.6,222.0
Yozgat,Yenifakılı,2024,1,84.8,219.0
Yozgat,Yenifakılı,2024,2,12.3,256.0
Yozgat,Yenifakılı,2024,3,55.2,278.0
Yozgat,Yenifakılı,2024,4,40.8,309.0
Yozgat,Yenifakılı,2024,5,95.7,345.0
Yozgat,Yenifakılı,2024,6,15.7,416.0
Yozgat,Yenifakılı,2024,7,10.4,421.0
Yozgat,Yenifakılı,2024,8,14.4,400.0
Yozgat,Yenifakılı,2024,9,16.1,333.0
Yozgat,Yenifakılı,2024,10,1.9,315.0
Yozgat,Yenifakılı,2024,11,28.9,214.0
Yozgat,Yenifakılı,2024,12,56.9,219.0
Yozgat,Yerköy,2015,1,42.5,230.0
Yozgat,Yerköy,2015,2,49.2,223.0
Yozgat,Yerköy,2015,3,103.2,273.0
Yozgat,Yerköy,2015,4,49.3,335.0
Yozgat,Yerköy,2015,5,44.5,375.0
Yozgat,Yerköy,2015,6,65.5,392.0
Yozgat,Yerköy,2015,7,0.6,428.0
Yozgat,Yerköy,2015,8,5.6,393.0
Yozgat,Yerköy,2015,9,4.4,348.0
Yozgat,Yerköy,2015,10,28.9,273.0
Yozgat,Yerköy,2015,11,11.7,255.0
Yozgat,Yerköy,2015,12,6.9,271.0
Yozgat,Yerköy,2016,1,110.0,176.0
Yozgat,Yerköy,2016,2,33.2,245.0
Yozgat,Yerköy,2016,3,64.4,290.0
Yozgat,Yerköy,2016,4,16.3,355.0
Yozgat,Yerköy,2016,5,76.6,364.0
Yozgat,Yerköy,2016,6,23.9,402.0
Yozgat,Yerköy,2016,7,3.8,433.0
Yozgat,Yerköy,2016,8,0.8,406.0
Yozgat,Yerköy,2016,9,4.3,346.0
Yozgat,Yerköy,2016,10,1.3,325.0
Yozgat,Yerköy,2016,11,32.9,247.0
Yozgat,Yerköy,2016,12,54.6,206.0
Yozgat,Yerköy,2017,1,44.3,237.0
Yozgat,Yerköy,2017,2,9.9,266.0
Yozgat,Yerköy,2017,3,39.0,304.0
Yozgat,Yerköy,2017,4,34.4,333.0
Yozgat,Yerköy,2017,5,63.4,346.0
Yozgat,Yerköy,2017,6,31.4,396.0
Yozgat,Yerköy,2017,7,2.0,432.0
Yozgat,Yerköy,2017,8,5.3,404.0
Yozgat,Yerköy,2017,9,1.2,349.0
Yozgat,Yerköy,2017,10,17.5,291.0
Yozgat,Yerköy,2017,11,40.6,230.0
Yozgat,Yerköy,2017,12,61.7,227.0
Yozgat,Yerköy,2018,1,59.5,202.0
Yozgat,Yerköy,2018,2,23.6,236.0
Yozgat,Yerköy,2018,3,65.1,265.0
Yozgat,Yerköy,2018,4,10.1,357.0
Yozgat,Yerköy,2018,5,63.0,358.0
Yozgat,Yerköy,2018,6,18.0,411.0
Yozgat,Yerköy,2018,7,0.3,427.0
Yozgat,Yerköy,2018,8,0.4,404.0
Yozgat,Yerköy,2018,9,2.4,338.0
Yozgat,Yerköy,2018,10,37.0,309.0
Yozgat,Yerköy,2018,11,16.5,223.0
Yozgat,Yerköy,2018,12,85.0,180.0
Yozgat,Yerköy,2019,1,62.0,198.0
Yozgat,Yerköy,2019,2,36.5,210.0
Yozgat,Yerköy,2019,3,14.7,298.0
Yozgat,Yerköy,2019,4,34.4,268.0
Yozgat,Yerköy,2019,5,16.3,358.0
Yozgat,Yerköy,2019,6,52.6,397.0
Yozgat,Yerköy,2019,7,3.2,410.0
Yozgat,Yerköy,2019,8,30.8,391.0
Yozgat,Yerköy,2019,9,3.8,334.0
Yozgat,Yerköy,2019,10,1.4,325.0
Yozgat,Yerköy,2019,11,25.7,251.0
Yozgat,Yerköy,2019,12,61.5,170.0
Yozgat,Yerköy,2020,1,34.7,193.0
